509574454;1;31804966;12/20/2019 00:00:00;12/11/2020 00:00:00;5;2222;0201;;ES;;2;12011580048041;0001;;01;3;22;01;2;0;3.00;4.60;;4.65;;25575.00;18900.00;10.00;;;1550.00;1.55;0001;;11/10/2020 00:00:00;01/17/2020 00:00:00;10/13/2020 00:00:00;12/17/2019 00:00:00;;5.80
511039025;1;00000000;10/20/2020 00:00:00;11/30/2021 00:00:00;10;2222;0300;;ES;;2;12011580048041;0001;9;01;3;00;00;2;0;3.00;4.00;;3.75;;27637.50;17730.20;0.00;0.00;0.00;4379.80;2.00;0001;;;;;;;8.24
512920530;1;00000000;10/13/2021 00:00:00;08/27/2022 00:00:00;10;2222;0300;;ES;;9;22371300951408;0001;9;00;0;00;00;0;0;;4.50;;1054.68;17.00;47878.29;13273.43;0.00;0.00;0.00;;11.50;0001;;;;;;;5.06
507943632;2;00000000;01/07/2019 00:00:00;12/28/2027 00:00:00;4;2222;0300;;ES;;9;13121580000002;0001;;00;0;00;00;0;0;;4.60;;;;;24571.80;0.00;0.00;0.00;;1.38;0002;;;;;;;
509247656;1;00000000;10/17/2019 00:00:00;09/10/2029 00:00:00;4;2222;0300;;ES;;9;13121580000002;0001;;00;0;00;00;0;0;;4.60;;;;;49038.98;0.00;0.00;0.00;;2.00;0002;;;;;;;
513501904;1;22656789;02/22/2022 00:00:00;12/20/2028 00:00:00;4;2222;0402;;ES;;9;13147180000408;0999;9;00;0;00;00;0;0;;12.98;;;1.00;;14500.00;131.30;;;;0.00;;;;;;;;13.12
511132688;3;00000000;11/09/2020 00:00:00;10/19/2030 00:00:00;2;2222;0300;;ES;;9;13703180110408;0001;9;00;0;00;00;0;0;;4.00;;;100.00;;35700.00;0.00;0.00;0.00;;0.00;0002;;;;;;;4.00
506347922;1;00000000;03/13/2018 00:00:00;01/25/2028 00:00:00;1;2222;0300;;ES;;9;23271300193002;0001;;00;0;00;00;0;0;;5.50;;0.00;7.00;;30702.00;0.00;0.00;0.00;;0.00;0002;;;;;;;
511414197;1;00815319;01/06/2021 00:00:00;11/22/2021 00:00:00;5;2222;0201;;ES;;3;12011580048041;0001;9;01;3;00;00;0;0;;4.00;;3.36;;28224.00;21000.00;0.00;;;;2.10;0001;;06/30/2021 00:00:00;;06/01/2021 00:00:00;;;5.24
506543703;1;00000000;04/25/2018 00:00:00;09/25/2019 00:00:00;1;3333;0201;;ES;;3;12011580260051;0050;;02;3;01;01;2;0;;7.50;;21.01;;175643.60;40008.51;10002.13;0.00;0.00;;3.06;;;04/15/2019 00:00:00;06/15/2018 00:00:00;04/01/2019 00:00:00;05/15/2018 00:00:00;;
511052914;2;00000000;10/22/2020 00:00:00;09/10/2030 00:00:00;4;2222;0300;;ES;;9;13121580000002;0001;9;00;0;00;00;0;0;;4.00;;;;;73935.72;0.00;0.00;0.00;;4.50;0002;;;;;;;2.75
512599499;1;05276770;08/23/2021 00:00:00;09/15/2026 00:00:00;5;2222;0505;;ES;;9;13144020109408;0001;9;00;0;00;00;0;0;;3.00;;;1.00;;12564.36;;;;;0.53;0002;;;;;;;4.24
509113804;1;32474884;09/24/2019 00:00:00;09/23/2020 00:00:00;5;2222;0201;;ES;;9;22261300190002;0999;;00;0;00;00;0;0;;8.00;;63875.00;25.00;44712.50;20000.00;0.00;;;;13.03;;;;;;;;10.27
513824605;1;07237373;05/10/2022 00:00:00;05/10/2024 00:00:00;5;2222;0502;;ES;;9;13144860022002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;
510998710;1;05276770;10/14/2020 00:00:00;10/15/2026 00:00:00;5;2222;0505;;ES;;9;13144020109408;0001;9;00;0;00;00;0;0;;2.75;;;1.00;;8549.17;;;;;0.81;0002;;;;;;;3.44
507668035;1;32430233;11/06/2018 00:00:00;10/15/2019 00:00:00;5;3333;0300;;ES;;9;12015940000052;0050;;02;3;22;01;2;0;;6.00;;22.50;;239400.00;45000.00;0.00;;;;4.50;;;;;;;;
